train_id,train_type,station,arrival_time,departure_time,transfer_station
40010015,Local,B1,7:50,7:50,FALSE
40010016,Local,B9,7:26,7:26,FALSE
40010016,Local,B8,7:30,7:30,TRUE
40010016,Local,B7,7:32,7:32,FALSE
40010016,Local,B6,7:36,7:36,FALSE
40010016,Local,B5,7:37,7:37,FALSE
40010016,Local,B4,7:41,7:41,FALSE
40010016,Local,B3,7:46,7:46,FALSE
40010016,Local,B2,7:52,7:52,TRUE
40010016,Local,B1,7:55,7:55,FALSE
40010017,Local,B9,7:31,7:31,FALSE
40010017,Local,B8,7:35,7:35,TRUE
40010017,Local,B7,7:37,7:37,FALSE
40010017,Local,B6,7:41,7:41,FALSE
40010017,Local,B5,7:42,7:42,FALSE
40010017,Local,B4,7:46,7:46,FALSE
40010017,Local,B3,7:51,7:51,FALSE
40010017,Local,B2,7:57,7:57,TRUE
40010017,Local,B1,8:00,8:00,FALSE
40010018,Local,B9,7:36,7:36,FALSE
40010018,Local,B8,7:40,7:40,TRUE
40010018,Local,B7,7:42,7:42,FALSE
40010018,Local,B6,7:46,7:46,FALSE
40010018,Local,B5,7:47,7:47,FALSE
40010018,Local,B4,7:51,7:51,FALSE
40010018,Local,B3,7:56,7:56,FALSE
40010018,Local,B2,8:02,8:02,TRUE
40010018,Local,B1,8:05,8:05,FALSE
40010019,Local,B9,7:41,7:41,FALSE
40010019,Local,B8,7:45,7:45,TRUE
40010019,Local,B7,7:47,7:47,FALSE
40010019,Local,B6,7:51,7:51,FALSE
40010019,Local,B5,7:52,7:52,FALSE
40010019,Local,B4,7:56,7:56,FALSE
40010019,Local,B3,8:01,8:01,FALSE
40010019,Local,B2,8:07,8:07,TRUE
40010019,Local,B1,8:10,8:10,FALSE
40010020,Local,B9,7:46,7:46,FALSE
40010020,Local,B8,7:50,7:50,TRUE
40010020,Local,B7,7:52,7:52,FALSE
40010020,Local,B6,7:56,7:56,FALSE
40010020,Local,B5,7:57,7:57,FALSE
40010020,Local,B4,8:01,8:01,FALSE
40010020,Local,B3,8:06,8:06,FALSE
40010020,Local,B2,8:12,8:12,TRUE
40010020,Local,B1,8:15,8:15,FALSE
40010021,Local,B9,7:51,7:51,FALSE
40010021,Local,B8,7:55,7:55,TRUE
40010021,Local,B7,7:57,7:57,FALSE
40010021,Local,B6,8:01,8:01,FALSE
40010021,Local,B5,8:02,8:02,FALSE
40010021,Local,B4,8:06,8:06,FALSE
40010021,Local,B3,8:11,8:11,FALSE
40010021,Local,B2,8:17,8:17,TRUE
40010021,Local,B1,8:20,8:20,FALSE
40010022,Local,B9,7:54,7:54,FALSE
40010022,Local,B8,7:58,7:58,TRUE
40010022,Local,B7,8:00,8:00,FALSE
40010022,Local,B6,8:04,8:04,FALSE
40010022,Local,B5,8:05,8:05,FALSE
40010022,Local,B4,8:09,8:09,FALSE
40010022,Local,B3,8:14,8:14,FALSE
40010022,Local,B2,8:20,8:20,TRUE
40010022,Local,B1,8:23,8:23,FALSE
40010023,Local,B9,7:57,7:57,FALSE
40010023,Local,B8,8:01,8:01,TRUE
40010023,Local,B7,8:03,8:03,FALSE
40010023,Local,B6,8:07,8:07,FALSE
40010023,Local,B5,8:08,8:08,FALSE
40010023,Local,B4,8:12,8:12,FALSE
40010023,Local,B3,8:17,8:17,FALSE
40010023,Local,B2,8:23,8:23,TRUE
40010023,Local,B1,8:26,8:26,FALSE
40010024,Local,B9,8:00,8:00,FALSE
40010024,Local,B8,8:04,8:04,TRUE
40010024,Local,B7,8:06,8:06,FALSE
40010024,Local,B6,8:10,8:10,FALSE
40010024,Local,B5,8:11,8:11,FALSE
40010024,Local,B4,8:15,8:15,FALSE
40010024,Local,B3,8:20,8:20,FALSE
40010024,Local,B2,8:26,8:26,TRUE
40010024,Local,B1,8:29,8:29,FALSE
40010025,Local,B9,8:03,8:03,FALSE
40010025,Local,B8,8:07,8:07,TRUE
40010025,Local,B7,8:09,8:09,FALSE
40010025,Local,B6,8:13,8:13,FALSE
40010025,Local,B5,8:14,8:14,FALSE
40010025,Local,B4,8:18,8:18,FALSE
40010025,Local,B3,8:23,8:23,FALSE
40010025,Local,B2,8:29,8:29,TRUE
40010025,Local,B1,8:32,8:32,FALSE
40010026,Local,B9,8:06,8:06,FALSE
40010026,Local,B8,8:10,8:10,TRUE
40010026,Local,B7,8:12,8:12,FALSE
40010026,Local,B6,8:16,8:16,FALSE
40010026,Local,B5,8:17,8:17,FALSE
40010026,Local,B4,8:21,8:21,FALSE
40010026,Local,B3,8:26,8:26,FALSE
40010026,Local,B2,8:32,8:32,TRUE
40010026,Local,B1,8:35,8:35,FALSE
40010027,Local,B9,8:09,8:09,FALSE
40010027,Local,B8,8:13,8:13,TRUE
40010027,Local,B7,8:15,8:15,FALSE
40010027,Local,B6,8:19,8:19,FALSE
40010027,Local,B5,8:20,8:20,FALSE
40010027,Local,B4,8:24,8:24,FALSE
40010027,Local,B3,8:29,8:29,FALSE
40010027,Local,B2,8:35,8:35,TRUE
40010027,Local,B1,8:38,8:38,FALSE
40010028,Local,B9,8:12,8:12,FALSE
40010028,Local,B8,8:16,8:16,TRUE
40010028,Local,B7,8:18,8:18,FALSE
40010028,Local,B6,8:22,8:22,FALSE
40010028,Local,B5,8:23,8:23,FALSE
40010028,Local,B4,8:27,8:27,FALSE
40010028,Local,B3,8:32,8:32,FALSE
40010028,Local,B2,8:38,8:38,TRUE
40010028,Local,B1,8:41,8:41,FALSE
40010029,Local,B9,8:15,8:15,FALSE
40010029,Local,B8,8:19,8:19,TRUE
40010029,Local,B7,8:21,8:21,FALSE
40010029,Local,B6,8:25,8:25,FALSE
40010029,Local,B5,8:26,8:26,FALSE
40010029,Local,B4,8:30,8:30,FALSE
40010029,Local,B3,8:35,8:35,FALSE
40010029,Local,B2,8:41,8:41,TRUE
40010029,Local,B1,8:44,8:44,FALSE
40010030,Local,B9,8:18,8:18,FALSE
40010030,Local,B8,8:22,8:22,TRUE
40010030,Local,B7,8:24,8:24,FALSE
40010030,Local,B6,8:28,8:28,FALSE
40010030,Local,B5,8:29,8:29,FALSE
40010030,Local,B4,8:33,8:33,FALSE
40010030,Local,B3,8:38,8:38,FALSE
40010030,Local,B2,8:44,8:44,TRUE
40010030,Local,B1,8:47,8:47,FALSE
40010031,Local,B9,8:21,8:21,FALSE
40010031,Local,B8,8:25,8:25,TRUE
40010031,Local,B7,8:27,8:27,FALSE
40010031,Local,B6,8:31,8:31,FALSE
40010031,Local,B5,8:32,8:32,FALSE
40010031,Local,B4,8:36,8:36,FALSE
40010031,Local,B3,8:41,8:41,FALSE
40010031,Local,B2,8:47,8:47,TRUE
40010031,Local,B1,8:50,8:50,FALSE
40010032,Local,B9,8:24,8:24,FALSE
40010032,Local,B8,8:28,8:28,TRUE
40010032,Local,B7,8:30,8:30,FALSE
40010032,Local,B6,8:34,8:34,FALSE
40010032,Local,B5,8:35,8:35,FALSE
40010032,Local,B4,8:39,8:39,FALSE
40010032,Local,B3,8:44,8:44,FALSE
40010032,Local,B2,8:50,8:50,TRUE
40010032,Local,B1,8:53,8:53,FALSE
40010033,Local,B9,8:27,8:27,FALSE
40010033,Local,B8,8:31,8:31,TRUE
40010033,Local,B7,8:33,8:33,FALSE
40010033,Local,B6,8:37,8:37,FALSE
40010033,Local,B5,8:38,8:38,FALSE
40010033,Local,B4,8:42,8:42,FALSE
40010033,Local,B3,8:47,8:47,FALSE
40010033,Local,B2,8:53,8:53,TRUE
40010033,Local,B1,8:56,8:56,FALSE
40010034,Local,B9,8:30,8:30,FALSE
40010034,Local,B8,8:34,8:34,TRUE
40010034,Local,B7,8:36,8:36,FALSE
40010034,Local,B6,8:40,8:40,FALSE
40010034,Local,B5,8:41,8:41,FALSE
40010034,Local,B4,8:45,8:45,FALSE
40010034,Local,B3,8:50,8:50,FALSE
40010034,Local,B2,8:56,8:56,TRUE
40010034,Local,B1,8:59,8:59,FALSE
40010035,Local,B9,8:33,8:33,FALSE
40010035,Local,B8,8:37,8:37,TRUE
40010035,Local,B7,8:39,8:39,FALSE
40010035,Local,B6,8:43,8:43,FALSE
40010035,Local,B5,8:44,8:44,FALSE
40010035,Local,B4,8:48,8:48,FALSE
40010035,Local,B3,8:53,8:53,FALSE
40010035,Local,B2,8:59,8:59,TRUE
40010035,Local,B1,9:02,9:02,FALSE
40010036,Local,B9,8:36,8:36,FALSE
40010036,Local,B8,8:40,8:40,TRUE
40010036,Local,B7,8:42,8:42,FALSE
40010036,Local,B6,8:46,8:46,FALSE
40010036,Local,B5,8:47,8:47,FALSE
40010036,Local,B4,8:51,8:51,FALSE
40010036,Local,B3,8:56,8:56,FALSE
40010036,Local,B2,9:02,9:02,TRUE
40010036,Local,B1,9:05,9:05,FALSE
40010037,Local,B9,8:39,8:39,FALSE
40010037,Local,B8,8:43,8:43,TRUE
40010037,Local,B7,8:45,8:45,FALSE
40010037,Local,B6,8:49,8:49,FALSE
40010037,Local,B5,8:50,8:50,FALSE
40010037,Local,B4,8:54,8:54,FALSE
40010037,Local,B3,8:59,8:59,FALSE
40010037,Local,B2,9:05,9:05,TRUE
40010037,Local,B1,9:08,9:08,FALSE
40010038,Local,B9,8:42,8:42,FALSE
40010038,Local,B8,8:46,8:46,TRUE
40010038,Local,B7,8:48,8:48,FALSE
40010038,Local,B6,8:52,8:52,FALSE
40010038,Local,B5,8:53,8:53,FALSE
40010038,Local,B4,8:57,8:57,FALSE
40010038,Local,B3,9:02,9:02,FALSE
40010038,Local,B2,9:08,9:08,TRUE
40010038,Local,B1,9:11,9:11,FALSE
40010039,Local,B9,8:45,8:45,FALSE
40010039,Local,B8,8:49,8:49,TRUE
40010039,Local,B7,8:51,8:51,FALSE
40010039,Local,B6,8:55,8:55,FALSE
40010039,Local,B5,8:56,8:56,FALSE
40010039,Local,B4,9:00,9:00,FALSE
40010039,Local,B3,9:05,9:05,FALSE
40010039,Local,B2,9:11,9:11,TRUE
40010039,Local,B1,9:14,9:14,FALSE
40010040,Local,B9,8:48,8:48,FALSE
40010040,Local,B8,8:52,8:52,TRUE
40010040,Local,B7,8:54,8:54,FALSE
40010040,Local,B6,8:58,8:58,FALSE
40010040,Local,B5,8:59,8:59,FALSE
40010040,Local,B4,9:03,9:03,FALSE
40010040,Local,B3,9:08,9:08,FALSE
40010040,Local,B2,9:14,9:14,TRUE
40010040,Local,B1,9:17,9:17,FALSE
40010041,Local,B9,8:53,8:53,FALSE
40010041,Local,B8,8:57,8:57,TRUE
40010041,Local,B7,8:59,8:59,FALSE
40010041,Local,B6,9:03,9:03,FALSE
40010041,Local,B5,9:04,9:04,FALSE
40010041,Local,B4,9:08,9:08,FALSE
40010041,Local,B3,9:13,9:13,FALSE
40010041,Local,B2,9:19,9:19,TRUE
40010041,Local,B1,9:22,9:22,FALSE
40010042,Local,B9,8:58,8:58,FALSE
40010042,Local,B8,9:02,9:02,TRUE
40010042,Local,B7,9:04,9:04,FALSE
40010042,Local,B6,9:08,9:08,FALSE
40010042,Local,B5,9:09,9:09,FALSE
40010042,Local,B4,9:13,9:13,FALSE
40010042,Local,B3,9:18,9:18,FALSE
40010042,Local,B2,9:24,9:24,TRUE
40010042,Local,B1,9:27,9:27,FALSE
40010043,Local,B9,9:03,9:03,FALSE
40010043,Local,B8,9:07,9:07,TRUE
40010043,Local,B7,9:09,9:09,FALSE
40010043,Local,B6,9:13,9:13,FALSE
40010043,Local,B5,9:14,9:14,FALSE
40010043,Local,B4,9:18,9:18,FALSE
40010043,Local,B3,9:23,9:23,FALSE
40010043,Local,B2,9:29,9:29,TRUE
40010043,Local,B1,9:32,9:32,FALSE
40010044,Local,B9,9:08,9:08,FALSE
40010044,Local,B8,9:12,9:12,TRUE
40010044,Local,B7,9:14,9:14,FALSE
40010044,Local,B6,9:18,9:18,FALSE
40010044,Local,B5,9:19,9:19,FALSE
40010044,Local,B4,9:23,9:23,FALSE
40010044,Local,B3,9:28,9:28,FALSE
40010044,Local,B2,9:34,9:34,TRUE
40010044,Local,B1,9:37,9:37,FALSE
40010045,Local,B9,9:13,9:13,FALSE
40010045,Local,B8,9:17,9:17,TRUE
40010045,Local,B7,9:19,9:19,FALSE
40010045,Local,B6,9:23,9:23,FALSE
40010045,Local,B5,9:24,9:24,FALSE
40010045,Local,B4,9:28,9:28,FALSE
40010045,Local,B3,9:33,9:33,FALSE
40010045,Local,B2,9:39,9:39,TRUE
40010045,Local,B1,9:42,9:42,FALSE
40010046,Local,B9,9:18,9:18,FALSE
40010046,Local,B8,9:22,9:22,TRUE
40010046,Local,B7,9:24,9:24,FALSE
40010046,Local,B6,9:28,9:28,FALSE
40010046,Local,B5,9:29,9:29,FALSE
40010046,Local,B4,9:33,9:33,FALSE
40010046,Local,B3,9:38,9:38,FALSE
40010046,Local,B2,9:44,9:44,TRUE
40010046,Local,B1,9:47,9:47,FALSE
40010047,Local,B9,9:23,9:23,FALSE
40010047,Local,B8,9:27,9:27,TRUE
40010047,Local,B7,9:29,9:29,FALSE
40010047,Local,B6,9:33,9:33,FALSE
40010047,Local,B5,9:34,9:34,FALSE
40010047,Local,B4,9:38,9:38,FALSE
40010047,Local,B3,9:43,9:43,FALSE
40010047,Local,B2,9:49,9:49,TRUE
40010047,Local,B1,9:52,9:52,FALSE
40010048,Local,B9,9:28,9:28,FALSE
40010048,Local,B8,9:32,9:32,TRUE
40010048,Local,B7,9:34,9:34,FALSE
40010048,Local,B6,9:38,9:38,FALSE
40010048,Local,B5,9:39,9:39,FALSE
40010048,Local,B4,9:43,9:43,FALSE
40010048,Local,B3,9:48,9:48,FALSE
40010048,Local,B2,9:54,9:54,TRUE
40010048,Local,B1,9:57,9:57,FALSE
40010049,Local,B9,9:33,9:33,FALSE
40010049,Local,B8,9:37,9:37,TRUE
40010049,Local,B7,9:39,9:39,FALSE
40010049,Local,B6,9:43,9:43,FALSE
40010049,Local,B5,9:44,9:44,FALSE
40010049,Local,B4,9:48,9:48,FALSE
40010049,Local,B3,9:53,9:53,FALSE
40010049,Local,B2,9:59,9:59,TRUE
40010049,Local,B1,10:02,10:02,FALSE
40010050,Local,B9,9:38,9:38,FALSE
40010050,Local,B8,9:42,9:42,TRUE
40010050,Local,B7,9:44,9:44,FALSE
40010050,Local,B6,9:48,9:48,FALSE
40010050,Local,B5,9:49,9:49,FALSE
40010050,Local,B4,9:53,9:53,FALSE
40010050,Local,B3,9:58,9:58,FALSE
40010050,Local,B2,10:04,10:04,TRUE
40010050,Local,B1,10:07,10:07,FALSE
40010051,Local,B9,9:43,9:43,FALSE
40010051,Local,B8,9:47,9:47,TRUE
40010051,Local,B7,9:49,9:49,FALSE
40010051,Local,B6,9:53,9:53,FALSE
40010051,Local,B5,9:54,9:54,FALSE
40010051,Local,B4,9:58,9:58,FALSE
40010051,Local,B3,10:03,10:03,FALSE
40010051,Local,B2,10:09,10:09,TRUE
40010051,Local,B1,10:12,10:12,FALSE
40010052,Local,B9,9:48,9:48,FALSE
40010052,Local,B8,9:52,9:52,TRUE
40010052,Local,B7,9:54,9:54,FALSE
40010052,Local,B6,9:58,9:58,FALSE
40010052,Local,B5,9:59,9:59,FALSE
40010052,Local,B4,10:03,10:03,FALSE
40010052,Local,B3,10:08,10:08,FALSE
40010052,Local,B2,10:14,10:14,TRUE
40010052,Local,B1,10:17,10:17,FALSE
40010053,Local,B9,9:56,9:56,FALSE
40010053,Local,B8,10:00,10:00,TRUE
40010053,Local,B7,10:02,10:02,FALSE
40010053,Local,B6,10:06,10:06,FALSE
40010053,Local,B5,10:07,10:07,FALSE
40010053,Local,B4,10:11,10:11,FALSE
40010053,Local,B3,10:16,10:16,FALSE
40010053,Local,B2,10:22,10:22,TRUE
40010053,Local,B1,10:25,10:25,FALSE
40010054,Local,B9,10:04,10:04,FALSE
40010054,Local,B8,10:08,10:08,TRUE
40010054,Local,B7,10:10,10:10,FALSE
40010054,Local,B6,10:14,10:14,FALSE
40010054,Local,B5,10:15,10:15,FALSE
40010054,Local,B4,10:19,10:19,FALSE
40010054,Local,B3,10:24,10:24,FALSE
40010054,Local,B2,10:30,10:30,TRUE
40010054,Local,B1,10:33,10:33,FALSE
40010055,Local,B9,10:12,10:12,FALSE
40010055,Local,B8,10:16,10:16,TRUE
40010055,Local,B7,10:18,10:18,FALSE
40010055,Local,B6,10:22,10:22,FALSE
40010055,Local,B5,10:23,10:23,FALSE
40010055,Local,B4,10:27,10:27,FALSE
40010055,Local,B3,10:32,10:32,FALSE
40010055,Local,B2,10:38,10:38,TRUE
40010055,Local,B1,10:41,10:41,FALSE
40010056,Local,B9,10:20,10:20,FALSE
40010056,Local,B8,10:24,10:24,TRUE
40010056,Local,B7,10:26,10:26,FALSE
40010056,Local,B6,10:30,10:30,FALSE
40010056,Local,B5,10:31,10:31,FALSE
40010056,Local,B4,10:35,10:35,FALSE
40010056,Local,B3,10:40,10:40,FALSE
40010056,Local,B2,10:46,10:46,TRUE
40010056,Local,B1,10:49,10:49,FALSE
40010057,Local,B9,10:28,10:28,FALSE
40010057,Local,B8,10:32,10:32,TRUE
40010057,Local,B7,10:34,10:34,FALSE
40010057,Local,B6,10:38,10:38,FALSE
40010057,Local,B5,10:39,10:39,FALSE
40010057,Local,B4,10:43,10:43,FALSE
40010057,Local,B3,10:48,10:48,FALSE
40010057,Local,B2,10:54,10:54,TRUE
40010057,Local,B1,10:57,10:57,FALSE
40010058,Local,B9,10:36,10:36,FALSE
40010058,Local,B8,10:40,10:40,TRUE
40010058,Local,B7,10:42,10:42,FALSE
40010058,Local,B6,10:46,10:46,FALSE
40010058,Local,B5,10:47,10:47,FALSE
40010058,Local,B4,10:51,10:51,FALSE
40010058,Local,B3,10:56,10:56,FALSE
40010058,Local,B2,11:02,11:02,TRUE
40010058,Local,B1,11:05,11:05,FALSE
40010059,Local,B9,10:44,10:44,FALSE
40010059,Local,B8,10:48,10:48,TRUE
40010059,Local,B7,10:50,10:50,FALSE
40010059,Local,B6,10:54,10:54,FALSE
40010059,Local,B5,10:55,10:55,FALSE
40010059,Local,B4,10:59,10:59,FALSE
40010059,Local,B3,11:04,11:04,FALSE
40010059,Local,B2,11:10,11:10,TRUE
40010059,Local,B1,11:13,11:13,FALSE
40010060,Local,B9,10:52,10:52,FALSE
40010060,Local,B8,10:56,10:56,TRUE
40010060,Local,B7,10:58,10:58,FALSE
40010060,Local,B6,11:02,11:02,FALSE
40010060,Local,B5,11:03,11:03,FALSE
40010060,Local,B4,11:07,11:07,FALSE
40010060,Local,B3,11:12,11:12,FALSE
40010060,Local,B2,11:18,11:18,TRUE
40010060,Local,B1,11:21,11:21,FALSE
40010061,Local,B9,11:00,11:00,FALSE
40010061,Local,B8,11:04,11:04,TRUE
40010061,Local,B7,11:06,11:06,FALSE
40010061,Local,B6,11:10,11:10,FALSE
40010061,Local,B5,11:11,11:11,FALSE
40010061,Local,B4,11:15,11:15,FALSE
40010061,Local,B3,11:20,11:20,FALSE
40010061,Local,B2,11:26,11:26,TRUE
40010061,Local,B1,11:29,11:29,FALSE
40010062,Local,B9,11:08,11:08,FALSE
40010062,Local,B8,11:12,11:12,TRUE
40010062,Local,B7,11:14,11:14,FALSE
40010062,Local,B6,11:18,11:18,FALSE
40010062,Local,B5,11:19,11:19,FALSE
40010062,Local,B4,11:23,11:23,FALSE
40010062,Local,B3,11:28,11:28,FALSE
40010062,Local,B2,11:34,11:34,TRUE
40010062,Local,B1,11:37,11:37,FALSE
40010063,Local,B9,11:16,11:16,FALSE
40010063,Local,B8,11:20,11:20,TRUE
40010063,Local,B7,11:22,11:22,FALSE
40010063,Local,B6,11:26,11:26,FALSE
40010063,Local,B5,11:27,11:27,FALSE
40010063,Local,B4,11:31,11:31,FALSE
40010063,Local,B3,11:36,11:36,FALSE
40010063,Local,B2,11:42,11:42,TRUE
40010063,Local,B1,11:45,11:45,FALSE
40010064,Local,B9,11:24,11:24,FALSE
40010064,Local,B8,11:28,11:28,TRUE
40010064,Local,B7,11:30,11:30,FALSE
40010064,Local,B6,11:34,11:34,FALSE
40010064,Local,B5,11:35,11:35,FALSE
40010064,Local,B4,11:39,11:39,FALSE
40010064,Local,B3,11:44,11:44,FALSE
40010064,Local,B2,11:50,11:50,TRUE
40010064,Local,B1,11:53,11:53,FALSE
40010065,Local,B9,11:32,11:32,FALSE
40010065,Local,B8,11:36,11:36,TRUE
40010065,Local,B7,11:38,11:38,FALSE
40010065,Local,B6,11:42,11:42,FALSE
40010065,Local,B5,11:43,11:43,FALSE
40010065,Local,B4,11:47,11:47,FALSE
40010065,Local,B3,11:52,11:52,FALSE
40010065,Local,B2,11:58,11:58,TRUE
40010065,Local,B1,12:01,12:01,FALSE
40010066,Local,B9,11:40,11:40,FALSE
40010066,Local,B8,11:44,11:44,TRUE
40010066,Local,B7,11:46,11:46,FALSE
40010066,Local,B6,11:50,11:50,FALSE
40010066,Local,B5,11:51,11:51,FALSE
40010066,Local,B4,11:55,11:55,FALSE
40010066,Local,B3,12:00,12:00,FALSE
40010066,Local,B2,12:06,12:06,TRUE
40010066,Local,B1,12:09,12:09,FALSE
40010067,Local,B9,11:50,11:50,FALSE
40010067,Local,B8,11:54,11:54,TRUE
40010067,Local,B7,11:56,11:56,FALSE
