train_id,train_type,station,arrival_time,departure_time,transfer_station
10010018,Rapid,R8,10:45,10:45,FALSE
10010018,Rapid,R7,10:49,10:49,FALSE
10010018,Rapid,R5,10:53,10:53,FALSE
10010018,Rapid,R2,10:59,10:59,TRUE
10010018,Rapid,R1,11:01,11:01,TRUE
10010019,Local,R13,10:47,10:47,FALSE
10010019,Local,R12,10:52,10:52,FALSE
10010019,Local,R11,10:55,10:55,FALSE
10010019,Local,R10,10:58,10:58,FALSE
10010019,Local,R9,11:02,11:02,FALSE
10010019,Local,R8,11:05,11:05,FALSE
10010019,Local,R7,11:08,11:08,FALSE
10010019,Local,R6,11:11,11:11,FALSE
10010019,Local,R5,11:15,11:15,FALSE
10010019,Local,R4,11:17,11:17,FALSE
10010019,Local,R3,11:20,11:20,FALSE
10010019,Local,R2,11:23,11:23,TRUE
10010019,Local,R1,11:24,11:24,TRUE
10010020,Rapid,R13,11:02,11:02,FALSE
10010020,Rapid,R11,11:07,11:07,FALSE
10010020,Rapid,R8,11:16,11:16,FALSE
10010020,Rapid,R7,11:19,11:19,FALSE
10010020,Rapid,R5,11:24,11:24,FALSE
10010020,Rapid,R2,11:30,11:30,TRUE
10010020,Rapid,R1,11:32,11:32,TRUE
10010021,Local,R13,11:18,11:18,FALSE
10010021,Local,R12,11:23,11:23,FALSE
10010021,Local,R11,11:26,11:26,FALSE
10010021,Local,R10,11:29,11:29,FALSE
10010021,Local,R9,11:33,11:33,FALSE
10010021,Local,R8,11:37,11:37,FALSE
10010021,Local,R7,11:40,11:40,FALSE
10010021,Local,R6,11:43,11:43,FALSE
10010021,Local,R5,11:46,11:46,FALSE
10010021,Local,R4,11:49,11:49,FALSE
10010021,Local,R3,11:52,11:52,FALSE
10010021,Local,R2,11:54,11:54,TRUE
10010021,Local,R1,11:56,11:56,TRUE
10010022,Rapid,R13,11:32,11:32,FALSE
10010022,Rapid,R11,11:37,11:37,FALSE
10010022,Rapid,R8,11:45,11:45,FALSE
10010022,Rapid,R7,11:49,11:49,FALSE
10010022,Rapid,R5,11:53,11:53,FALSE
10010022,Rapid,R2,11:59,11:59,TRUE
10010022,Rapid,R1,12:01,12:01,TRUE
10010023,Local,R13,11:47,11:47,FALSE
10010023,Local,R12,11:52,11:52,FALSE
10010023,Local,R11,11:54,11:54,FALSE
10010023,Local,R10,11:58,11:58,FALSE
10010023,Local,R9,12:02,12:02,FALSE
10010023,Local,R8,12:05,12:05,FALSE
10010023,Local,R7,12:08,12:08,FALSE
10010023,Local,R6,12:11,12:11,FALSE
10010023,Local,R5,12:14,12:14,FALSE
10010023,Local,R4,12:17,12:17,FALSE
10010023,Local,R3,12:20,12:20,FALSE
10010023,Local,R2,12:22,12:22,TRUE
10010023,Local,R1,12:24,12:24,TRUE
10010024,Rapid,R13,12:02,12:02,FALSE
10010024,Rapid,R11,12:07,12:07,FALSE
10010024,Rapid,R8,12:16,12:16,FALSE
10010024,Rapid,R7,12:19,12:19,FALSE
10010024,Rapid,R5,12:24,12:24,FALSE
10010024,Rapid,R2,12:30,12:30,TRUE
10010024,Rapid,R1,12:32,12:32,TRUE
10010025,Local,R13,12:18,12:18,FALSE
10010025,Local,R12,12:23,12:23,FALSE
10010025,Local,R11,12:26,12:26,FALSE
10010025,Local,R10,12:29,12:29,FALSE
10010025,Local,R9,12:33,12:33,FALSE
10010025,Local,R8,12:37,12:37,FALSE
10010025,Local,R7,12:40,12:40,FALSE
10010025,Local,R6,12:43,12:43,FALSE
10010025,Local,R5,12:46,12:46,FALSE
10010025,Local,R4,12:49,12:49,FALSE
10010025,Local,R3,12:52,12:52,FALSE
10010025,Local,R2,12:54,12:54,TRUE
10010025,Local,R1,12:56,12:56,TRUE
10010026,Rapid,R13,12:32,12:32,FALSE
10010026,Rapid,R11,12:37,12:37,FALSE
10010026,Rapid,R8,12:45,12:45,FALSE
10010026,Rapid,R7,12:49,12:49,FALSE
10010026,Rapid,R5,12:53,12:53,FALSE
10010026,Rapid,R2,12:59,12:59,TRUE
10010026,Rapid,R1,13:01,13:01,TRUE
10010027,Local,R13,12:47,12:47,FALSE
10010027,Local,R12,12:52,12:52,FALSE
10010027,Local,R11,12:54,12:54,FALSE
10010027,Local,R10,12:58,12:58,FALSE
10010027,Local,R9,13:02,13:02,FALSE
10010027,Local,R8,13:05,13:05,FALSE
10010027,Local,R7,13:08,13:08,FALSE
10010027,Local,R6,13:11,13:11,FALSE
10010027,Local,R5,13:14,13:14,FALSE
10010027,Local,R4,13:17,13:17,FALSE
10010027,Local,R3,13:20,13:20,FALSE
10010027,Local,R2,13:22,13:22,TRUE
10010027,Local,R1,13:24,13:24,TRUE
10010028,Rapid,R13,13:02,13:02,FALSE
10010028,Rapid,R11,13:07,13:07,FALSE
10010028,Rapid,R8,13:16,13:16,FALSE
10010028,Rapid,R7,13:19,13:19,FALSE
10010028,Rapid,R5,13:24,13:24,FALSE
10010028,Rapid,R2,13:30,13:30,TRUE
10010028,Rapid,R1,13:32,13:32,TRUE
10010029,Local,R13,13:18,13:18,FALSE
10010029,Local,R12,13:23,13:23,FALSE
10010029,Local,R11,13:26,13:26,FALSE
10010029,Local,R10,13:29,13:29,FALSE
10010029,Local,R9,13:33,13:33,FALSE
10010029,Local,R8,13:37,13:37,FALSE
10010029,Local,R7,13:40,13:40,FALSE
10010029,Local,R6,13:43,13:43,FALSE
10010029,Local,R5,13:46,13:46,FALSE
10010029,Local,R4,13:49,13:49,FALSE
10010029,Local,R3,13:52,13:52,FALSE
10010029,Local,R2,13:54,13:54,TRUE
10010029,Local,R1,13:56,13:56,TRUE
10010030,Rapid,R13,13:32,13:32,FALSE
10010030,Rapid,R11,13:37,13:37,FALSE
10010030,Rapid,R8,13:45,13:45,FALSE
10010030,Rapid,R7,13:49,13:49,FALSE
10010030,Rapid,R5,13:53,13:53,FALSE
10010030,Rapid,R2,13:59,13:59,TRUE
10010030,Rapid,R1,14:01,14:01,TRUE
10010031,Local,R13,13:47,13:47,FALSE
10010031,Local,R12,13:52,13:52,FALSE
10010031,Local,R11,13:54,13:54,FALSE
10010031,Local,R10,13:58,13:58,FALSE
10010031,Local,R9,14:02,14:02,FALSE
10010031,Local,R8,14:05,14:05,FALSE
10010031,Local,R7,14:08,14:08,FALSE
10010031,Local,R6,14:11,14:11,FALSE
10010031,Local,R5,14:14,14:14,FALSE
10010031,Local,R4,14:17,14:17,FALSE
10010031,Local,R3,14:20,14:20,FALSE
10010031,Local,R2,14:22,14:22,TRUE
10010031,Local,R1,14:24,14:24,TRUE
10010032,Rapid,R13,14:02,14:02,FALSE
10010032,Rapid,R11,14:07,14:07,FALSE
10010032,Rapid,R8,14:16,14:16,FALSE
10010032,Rapid,R7,14:19,14:19,FALSE
10010032,Rapid,R5,14:24,14:24,FALSE
10010032,Rapid,R2,14:30,14:30,TRUE
10010032,Rapid,R1,14:32,14:32,TRUE
10010033,Local,R13,14:18,14:18,FALSE
10010033,Local,R12,14:23,14:23,FALSE
10010033,Local,R11,14:26,14:26,FALSE
10010033,Local,R10,14:29,14:29,FALSE
10010033,Local,R9,14:33,14:33,FALSE
10010033,Local,R8,14:37,14:37,FALSE
10010033,Local,R7,14:40,14:40,FALSE
10010033,Local,R6,14:43,14:43,FALSE
10010033,Local,R5,14:46,14:46,FALSE
10010033,Local,R4,14:49,14:49,FALSE
10010033,Local,R3,14:52,14:52,FALSE
10010033,Local,R2,14:54,14:54,TRUE
10010033,Local,R1,14:56,14:56,TRUE
10010034,Rapid,R13,14:32,14:32,FALSE
10010034,Rapid,R11,14:37,14:37,FALSE
10010034,Rapid,R8,14:45,14:45,FALSE
10010034,Rapid,R7,14:49,14:49,FALSE
10010034,Rapid,R5,14:53,14:53,FALSE
10010034,Rapid,R2,14:49,14:49,TRUE
10010034,Rapid,R1,15:01,15:01,TRUE
10010035,Local,R13,14:47,14:47,FALSE
10010035,Local,R12,14:52,14:52,FALSE
10010035,Local,R11,14:54,14:54,FALSE
10010035,Local,R10,14:58,14:58,FALSE
10010035,Local,R9,15:02,15:02,FALSE
10010035,Local,R8,15:05,15:05,FALSE
10010035,Local,R7,15:08,15:08,FALSE
10010035,Local,R6,15:11,15:11,FALSE
10010035,Local,R5,15:14,15:14,FALSE
10010035,Local,R4,15:17,15:17,FALSE
10010035,Local,R3,15:20,15:20,FALSE
10010035,Local,R2,15:22,15:22,TRUE
10010035,Local,R1,15:24,15:24,TRUE
10010036,Rapid,R13,15:02,15:02,FALSE
10010036,Rapid,R11,15:07,15:07,FALSE
10010036,Rapid,R8,15:16,15:16,FALSE
10010036,Rapid,R7,15:19,15:19,FALSE
10010036,Rapid,R5,15:24,15:24,FALSE
10010036,Rapid,R2,15:30,15:30,TRUE
10010036,Rapid,R1,15:32,15:32,TRUE
10010037,Local,R13,15:18,15:18,FALSE
10010037,Local,R12,15:23,15:23,FALSE
10010037,Local,R11,15:26,15:26,FALSE
10010037,Local,R10,15:29,15:29,FALSE
10010037,Local,R9,15:33,15:33,FALSE
10010037,Local,R8,15:37,15:37,FALSE
10010037,Local,R7,15:40,15:40,FALSE
10010037,Local,R6,15:43,15:43,FALSE
10010037,Local,R5,15:46,15:46,FALSE
10010037,Local,R4,15:49,15:49,FALSE
10010037,Local,R3,15:52,15:52,FALSE
10010037,Local,R2,15:54,15:54,TRUE
10010037,Local,R1,15:56,15:56,TRUE
10010038,Rapid,R13,15:32,15:32,FALSE
10010038,Rapid,R11,15:37,15:37,FALSE
10010038,Rapid,R8,15:45,15:45,FALSE
10010038,Rapid,R7,15:49,15:49,FALSE
10010038,Rapid,R5,15:53,15:53,FALSE
10010038,Rapid,R2,15:59,15:59,TRUE
10010038,Rapid,R1,16:01,16:01,TRUE
10010039,Local,R13,15:46,15:46,FALSE
10010039,Local,R12,15:51,15:51,FALSE
10010039,Local,R11,15:54,15:54,FALSE
10010039,Local,R10,15:57,15:57,FALSE
10010039,Local,R9,16:01,16:01,FALSE
10010039,Local,R8,16:04,16:04,FALSE
10010039,Local,R7,16:07,16:07,FALSE
10010039,Local,R6,16:10,16:10,FALSE
10010039,Local,R5,16:13,16:13,FALSE
10010039,Local,R4,16:16,16:16,FALSE
10010039,Local,R3,16:19,16:19,FALSE
10010039,Local,R2,16:21,16:21,TRUE
10010039,Local,R1,16:23,16:23,TRUE
10010040,Rapid,R13,16:01,16:01,FALSE
10010040,Rapid,R11,16:06,16:06,FALSE
10010040,Rapid,R8,16:15,16:15,FALSE
10010040,Rapid,R7,16:18,16:18,FALSE
10010040,Rapid,R5,16:23,16:23,FALSE
10010040,Rapid,R2,16:29,16:29,TRUE
10010040,Rapid,R1,16:31,16:31,TRUE
10010041,Local,R13,16:20,16:20,FALSE
10010041,Local,R12,16:25,16:25,FALSE
10010041,Local,R11,16:27,16:27,FALSE
10010041,Local,R10,16:31,16:31,FALSE
10010041,Local,R9,16:35,16:35,FALSE
10010041,Local,R8,16:37,16:37,FALSE
10010041,Local,R7,16:41,16:41,FALSE
10010041,Local,R6,16:44,16:44,FALSE
10010041,Local,R5,16:47,16:47,FALSE
10010041,Local,R4,16:50,16:50,FALSE
10010041,Local,R3,2:53,2:53,FALSE
10010041,Local,R2,16:55,16:55,TRUE
10010041,Local,R1,16:57,16:57,TRUE
10010042,Local,R13,16:45,16:45,FALSE
10010042,Local,R12,16:50,16:50,FALSE
10010042,Local,R11,16:52,16:52,FALSE
10010042,Local,R10,16:56,16:56,FALSE
10010042,Local,R9,17:00,17:00,FALSE
10010042,Local,R8,17:02,17:02,FALSE
10010042,Local,R7,17:06,17:06,FALSE
10010042,Local,R6,17:09,17:09,FALSE
10010042,Local,R5,17:12,17:12,FALSE
10010042,Local,R4,17:15,17:15,FALSE
10010042,Local,R3,17:18,17:18,FALSE
10010042,Local,R2,17:20,17:20,TRUE
10010042,Local,R1,17:22,17:22,TRUE
10010043,Local,R13,17:06,17:06,FALSE
10010043,Local,R12,17:11,17:14,FALSE
10010043,Local,R11,17:17,17:17,FALSE
10010043,Local,R10,17:20,17:20,FALSE
10010043,Local,R9,17:24,17:24,FALSE
10010043,Local,R8,17:27,17:27,FALSE
10010043,Local,R7,17:30,17:30,FALSE
10010043,Local,R6,17:33,17:33,FALSE
10010043,Local,R5,17:37,17:37,FALSE
10010043,Local,R4,17:39,17:39,FALSE
10010043,Local,R3,17:42,17:42,FALSE
10010043,Local,R2,17:45,17:45,TRUE
10010043,Local,R1,17:46,17:46,TRUE
10010044,Local,R13,17:27,17:27,FALSE
10010044,Local,R12,17:32,17:32,FALSE
10010044,Local,R11,17:35,17:35,FALSE
10010044,Local,R10,17:38,17:38,FALSE
10010044,Local,R9,17:42,17:42,FALSE
10010044,Local,R8,17:45,17:45,FALSE
10010044,Local,R7,17:48,17:48,FALSE
10010044,Local,R6,17:51,17:51,FALSE
10010044,Local,R5,17:55,17:55,FALSE
10010044,Local,R4,17:57,17:57,FALSE
10010044,Local,R3,18:01,18:01,FALSE
10010044,Local,R2,18:03,18:03,TRUE
10010044,Local,R1,18:05,18:05,TRUE
10010045,Local,R13,17:50,17:50,FALSE
10010045,Local,R12,17:55,17:55,FALSE
10010045,Local,R11,17:57,17:57,FALSE
10010045,Local,R10,18:01,18:01,FALSE
10010045,Local,R9,18:04,18:04,FALSE
10010045,Local,R8,18:07,18:07,FALSE
10010045,Local,R7,18:11,18:12,FALSE
10010045,Local,R6,18:14,18:14,FALSE
10010045,Local,R5,18:18,18:18,FALSE
10010045,Local,R4,18:20,18:20,FALSE
10010045,Local,R3,18:24,18:24,FALSE
10010045,Local,R2,18:26,18:26,TRUE
10010045,Local,R1,18:28,18:28,TRUE
10010046,Local,R13,18:10,18:10,FALSE
10010046,Local,R12,18:16,18:19,FALSE
10010046,Local,R11,18:21,18:21,FALSE
10010046,Local,R10,18:25,18:25,FALSE
10010046,Local,R9,18:29,18:29,FALSE
10010046,Local,R8,18:31,18:31,FALSE
10010046,Local,R7,18:35,18:35,FALSE
10010046,Local,R6,18:38,18:38,FALSE
10010046,Local,R5,18:41,18:41,FALSE
10010046,Local,R4,18:44,18:44,FALSE
10010046,Local,R3,18:47,18:47,FALSE
10010046,Local,R2,18:49,18:49,TRUE
10010046,Local,R1,18:51,18:51,TRUE
10010047,Local,R13,18:29,18:29,FALSE
10010047,Local,R12,18:34,18:34,FALSE
10010047,Local,R11,18:37,18:37,FALSE
10010047,Local,R10,18:40,18:40,FALSE
10010047,Local,R9,18:44,18:44,FALSE
10010047,Local,R8,19:47,19:47,FALSE
10010047,Local,R7,18:50,18:50,FALSE
10010047,Local,R6,18:53,18:53,FALSE
10010047,Local,R5,18:57,18:57,FALSE
10010047,Local,R4,18:59,18:59,FALSE
10010047,Local,R3,19:02,19:02,FALSE
10010047,Local,R2,19:05,19:05,TRUE
10010047,Local,R1,19:07,19:07,TRUE
10010048,Local,R13,19:46,19:46,FALSE
10010048,Local,R12,18:50,18:50,FALSE
10010048,Local,R11,18:53,18:53,FALSE
10010048,Local,R10,18:56,18:56,FALSE
10010048,Local,R9,19:00,19:00,FALSE
10010048,Local,R8,19:03,19:03,FALSE
10010048,Local,R7,19:07,19:07,FALSE
10010048,Local,R6,19:10,19:10,FALSE
10010048,Local,R5,19:13,19:13,FALSE
10010048,Local,R4,19:16,19:16,FALSE
10010048,Local,R3,19:19,19:19,FALSE
10010048,Local,R2,19:21,19:21,TRUE
10010048,Local,R1,19:23,19:23,TRUE
10010049,Local,R13,19:03,19:03,FALSE
10010049,Local,R12,19:08,19:08,FALSE
10010049,Local,R11,19:10,19:10,FALSE
10010049,Local,R10,19:14,19:14,FALSE
10010049,Local,R9,19:18,19:18,FALSE
10010049,Local,R8,19:20,19:20,FALSE
10010049,Local,R7,19:24,19:24,FALSE
10010049,Local,R6,19:27,19:27,FALSE
10010049,Local,R5,19:30,19:30,FALSE
10010049,Local,R4,19:33,19:33,FALSE
10010049,Local,R3,19:36,19:36,FALSE
10010049,Local,R2,19:38,19:38,TRUE
10010049,Local,R1,19:40,19:40,TRUE
10010050,Local,R13,19:25,19:25,FALSE
10010050,Local,R12,19:30,19:30,FALSE
10010050,Local,R11,19:32,19:32,FALSE
10010050,Local,R10,19:36,19:36,FALSE
10010050,Local,R9,19:40,19:40,FALSE
10010050,Local,R8,19:43,19:43,FALSE
10010050,Local,R7,19:47,19:48,FALSE
10010050,Local,R6,19:51,19:51,FALSE
10010050,Local,R5,19:56,19:56,FALSE
10010050,Local,R4,19:58,19:58,FALSE
10010050,Local,R3,20:01,20:01,FALSE
10010050,Local,R2,20:03,20:03,TRUE
10010050,Local,R1,20:05,20:05,TRUE
10010051,Local,R13,19:50,19:50,FALSE
10010051,Local,R12,19:55,19:55,FALSE
10010051,Local,R11,19:58,19:58,FALSE
10010051,Local,R10,20:01,20:01,FALSE
10010051,Local,R9,20:05,20:05,FALSE
10010051,Local,R8,20:08,20:08,FALSE
10010051,Local,R7,20:11,20:11,FALSE
10010051,Local,R6,20:14,20:14,FALSE
10010051,Local,R5,20:18,20:18,FALSE
10010051,Local,R4,20:20,20:20,FALSE
10010051,Local,R3,20:23,20:23,FALSE
10010051,Local,R2,20:26,20:26,TRUE
10010051,Local,R1,20:28,20:28,TRUE
10010052,Local,R13,20:17,20:17,FALSE
10010052,Local,R12,20:21,20:21,FALSE
10010052,Local,R11,20:24,20:24,FALSE
10010052,Local,R10,20:27,20:27,FALSE
10010052,Local,R9,20:31,20:31,FALSE
10010052,Local,R8,20:34,20:34,FALSE
10010052,Local,R7,20:38,20:38,FALSE
10010052,Local,R6,20:41,20:41,FALSE
10010052,Local,R5,20:44,20:44,FALSE
10010052,Local,R4,20:47,20:47,FALSE
10010052,Local,R3,20:50,20:50,FALSE
10010052,Local,R2,20:52,20:52,TRUE
10010052,Local,R1,20:54,20:54,TRUE
10010053,Local,R13,20:32,20:32,FALSE
10010053,Local,R12,20:37,20:37,FALSE
10010053,Local,R11,20:39,20:39,FALSE
10010053,Local,R10,20:43,20:43,FALSE
10010053,Local,R9,20:47,20:47,FALSE
10010053,Local,R8,20:49,20:49,FALSE
10010053,Local,R7,20:53,20:53,FALSE
10010053,Local,R6,20:56,20:56,FALSE
10010053,Local,R5,20:59,20:59,FALSE
